SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM2.5,WS,WD,AT,RH 
0.8,3.7,27.7,24,0.7,13.9,2.9,2.5,0.4,77,46,0.2,200,19.4,78.4
1,1.8,21.5,19.7,0.61,18.9,3.1,2.6,0.5,57,29,0.1,77,19.3,77.3
0.7,2,22,20,0.82,20,2.8,2.5,0.3,53,32,0.2,168,19.1,77.5
1.2,20.6,51.6,31,1.45,5.9,2.9,2.4,0.5,78,46,0.1,176,19.1,78.6
2.3,43.3,76.9,33.6,1.72,8,3.2,2.4,0.8,82,41,0.3,158,20.6,72
1.2,22.8,60,37.1,1.21,22,2.8,2.3,0.5,62,36,0.4,141,22.8,60.2
2.2,17.8,63.5,45.7,1.09,30,3.2,2.3,0.9,83,40,0.5,243,24.9,54.2
2.2,7.4,37.3,30,0.68,56.3,2.7,2.2,0.5,88,34,0.6,223,26.6,47.7
1.4,5.1,26.2,21.1,0.46,64.9,2.4,2.2,0.3,69,24,0.7,231,28,39.5
1.9,3.1,21,17.9,0.61,76.7,2.5,2.1,0.3,58,24,0.7,261,28.8,36.2
2.4,2.5,26.8,24.3,0.82,91.5,3,2.3,0.7,70,32,0.6,272,29.5,37.7
2.3,2.6,35.3,32.7,0.88,98.7,2.7,2.2,0.5,88,45,0.8,287,28.7,42.9
3.6,3.1,34.6,31.6,0.76,87.7,2.6,2.2,0.4,89,36,0.6,319,28.1,42.5
5.8,2.9,41,38.1,0.8,64.8,2.9,2.3,0.6,76,35,0.3,341,27,43.7
3.5,1.9,34.4,32.5,0.86,62.3,2.7,2.3,0.4,69,33,0.4,20,25.5,46.8
1.6,1.4,32.7,31.3,0.99,57.1,2.7,2.2,0.4,90,40,0.4,27,24.8,52.4
2.1,3.5,46.7,43.2,1.15,37.4,2.7,2.2,0.5,97,47,0.5,55,24.1,56.5
1.6,5.5,50.4,44.9,1.23,25.8,2.8,2.2,0.5,81,40,0.3,146,22.8,62.6
2.3,9.3,56.3,47,1.4,15.9,3.4,2.3,1.1,115,63,0.1,192,22.3,65.5
1.7,3.4,47.2,43.8,1.13,17.6,3,2.4,0.6,95,45,0.1,72,21.9,66.7
1.3,1.6,26.2,24.6,0.79,30.7,2.8,2.3,0.5,78,46,0.2,68,21.4,69.9
1.2,1.8,25.6,23.8,0.86,28,3,2.4,0.5,75,50,0.1,118,21,72.1
1.1,1.7,20.1,18.4,0.83,33.1,2.7,2.3,0.4,78,44,0.1,152,20.7,73.3
1.2,1.7,24.3,22.6,0.91,21,2.9,2.4,0.5,89,55,0.4,195,20.3,75.5
1.3,2.2,22.7,20.4,0.89,20.1,2.8,2.3,0.5,90,61,0.1,197,19.9,77.3
1.9,1.4,20.2,18.8,1,22,3,2.4,0.6,90,52,0.1,242,19.7,77.9
2.4,3.1,23.7,20.6,0.64,15.7,3.1,2.4,0.7,102,64,0.2,199,19.2,80.5
1.4,33.3,65.9,32.7,1.06,5.8,3,2.4,0.6,94,54,0.1,169,19.5,80.1
1.9,32.9,78.5,45.5,1.62,11.5,3.1,2.3,0.7,83,48,0.3,130,20.9,72.5
1.8,13.5,52.4,39,1.12,31.5,2.8,2.3,0.5,87,48,0.3,88,23,62.8
1.9,13.2,50.9,37.7,0.87,44.6,2.7,2.2,0.5,87,43,0.6,185,24.7,54.9
2.3,5.4,29.1,23.7,0.55,68,2.6,2.1,0.4,82,40,0.7,210,26,47.9
2.4,4,25.2,21.2,0.46,83.5,2.4,2.2,0.2,77,40,0.5,262,27.2,45.1
2.8,3.1,29.6,26.5,0.75,105.7,2.6,2.2,0.3,99,44,0.7,238,28.1,44
3,4.2,35.3,31.1,0.76,102.3,2.7,2.2,0.5,93,48,0.8,208,28.3,46.4
3.5,4.8,36.8,31.9,0.75,75.2,2.6,2.1,0.5,91,35,0.8,265,28.5,47.3
2.3,2.8,27.4,24.5,0.72,85.5,2.6,2.1,0.4,86,40,0.7,352,27.2,50.9
1.9,2.3,28,25.6,0.7,78.5,2.8,2.2,0.6,86,38,0.4,1,26.2,54.7
2.2,1.3,30,28.7,0.83,79.5,2.8,2.3,0.5,101,50,0.7,15,25.1,59.5
2.1,1.9,31.9,30,0.83,50.8,2.6,2.2,0.4,84,35,0.5,14,24.5,62.4
2,1.8,31.7,29.9,0.75,32.9,2.6,2.2,0.4,80,29,0.5,21,23.9,64.5
2,2.9,35.8,32.9,0.8,29.6,2.7,2.2,0.4,87,33,0.6,49,23.3,67.5
1.6,2.5,31.9,29.3,0.84,32.2,2.7,2.3,0.4,89,41,0.3,59,22.5,71.9
1.6,6.2,41.4,35.2,0.95,22.1,2.6,2.2,0.4,84,39,0.2,85,22.4,72.2
1.3,5.5,36.4,30.9,1.05,20.3,3,2.4,0.6,90,53,0.4,176,21.7,76.4
1,3,28,25,0.85,22.2,2.7,2.3,0.4,82,48,0.2,176,21.3,78.4
1.1,2.2,25.9,23.7,0.9,18.6,2.8,2.4,0.4,87,46,0.2,194,20.7,80.9
0.8,1.3,16.9,15.6,0.61,24.3,2.8,2.5,0.3,72,41,0.2,67,20.5,79.8
0.7,2.2,18.6,16.4,0.66,19.4,2.9,2.5,0.4,77,43,0.3,191,20.2,81.3
0.7,3.4,21.9,18.5,0.78,10.6,2.8,2.5,0.3,91,48,0.8,181,19.6,83.8
0.8,7.8,27.9,20.1,0.75,8.5,2.8,2.4,0.3,71,43,0.5,186,19.6,83.5
1,22.8,47.6,24.8,1.03,6,2.7,2.4,0.3,90,54,0.4,192,19.8,81.7
1,10,41.2,31.2,1.13,10.9,2.7,2.3,0.4,74,45,0.3,31,20.9,72.5
0.7,5.7,29.1,23.4,0.83,28.1,2.5,2.2,0.3,57,28,0.6,34,22.4,61.3
0.7,4.5,25.2,20.7,0.73,41.6,2.5,2.2,0.3,65,26,0.8,30,24,54.5
0.8,-,-,-,0.67,54.2,2.4,2.2,0.3,58,24,0.7,12,25.5,50.8
1.1,-,-,-,0.71,52.9,2.6,2.2,0.3,-,-,0.7,344,26.9,47
-,-,-,-,-,-,-,-,-,-,-,1,9,26.9,45.8
1.4,2.5,19.1,16.6,0.58,59.3,2.5,2.2,0.3,82,32,0.9,10,26.7,46
1,2.9,19.5,16.6,0.58,57.2,2.4,2.2,0.3,77,29,1,12,26.1,47
0.9,3.2,22.9,19.7,0.61,48.6,2.4,2.1,0.3,75,30,0.8,9,25.3,49
0.9,2.7,24.7,22,0.69,41.1,2.3,2.1,0.2,68,26,0.6,14,23.9,53.6
0.9,5,35.2,30.2,0.93,27.9,2.4,2.2,0.3,72,25,0.4,10,22.7,56.9
1,2.9,31.9,29,0.94,25,2.4,2.2,0.3,71,25,0.6,20,21.9,58.4
0.8,2.4,27.1,24.7,0.91,26.4,2.4,2.2,0.2,62,26,0.4,19,21.8,60.2
0.6,2.5,29.4,26.8,0.89,22,2.4,2.1,0.2,57,27,0.2,25,21.7,61.6
1.1,25.8,63.8,38,1.44,5.9,2.6,2.2,0.4,71,34,0.7,176,20.7,66.7
1.5,10.3,41.9,31.6,1.2,7.9,2.5,2.2,0.4,81,38,0.5,190,20.3,69
1.3,6.9,37.3,30.4,0.99,4.8,2.7,2.3,0.4,75,36,0.5,198,19.8,72.9
0.9,5.5,34,28.6,0.88,5.8,2.6,2.3,0.3,70,29,0.4,182,20,71.9
1.2,4.7,32.4,27.6,0.96,5.3,2.7,2.3,0.4,75,33,0.2,192,20.1,71.5
2.4,4.5,31.6,27.2,1.04,5.4,2.6,2.3,0.3,88,45,0.3,188,19.7,73.3
1.2,3.4,29.1,25.7,0.73,8.1,2.8,2.3,0.5,73,34,0.2,175,19.5,72.2
0.8,4.8,29.2,24.3,0.67,6.6,2.6,2.3,0.3,62,27,0.5,173,19,75.8
0.7,8.8,29.2,20.4,0.76,3.8,2.6,2.3,0.3,59,29,0.5,177,18.6,80.4
1.1,29.3,51.4,22.2,1.12,3.9,2.9,2.4,0.4,64,30,0.3,187,19.3,77.5
2.8,45.4,70.8,25.4,1.53,4.3,3,2.5,0.5,76,37,0.3,214,20.2,74.2
3.1,42.4,77,34.6,1.42,7.4,3.1,2.5,0.7,80,39,0.4,174,21.9,66.4
2.2,19.4,65.8,46.4,1.28,22,3.4,2.5,0.9,93,48,0.4,322,24,58.9
1.9,13.3,61,47.7,1.1,45.2,3,2.4,0.6,102,43,0.6,214,26,52.2
1.3,9.1,40.7,31.6,0.75,60,2.6,2.2,0.4,93,41,1,209,27.3,48.3
1.5,4.7,29.7,25,0.66,71.2,2.5,2.1,0.4,87,40,0.8,228,28.1,46.6
1.6,4.8,31.3,26.5,0.71,80.2,2.5,2.1,0.4,79,37,0.8,210,28.5,45.4
1.7,5.6,39.9,34.3,0.7,70.1,2.6,2.1,0.5,93,35,0.7,227,29,44.4
1.2,3.9,29.6,25.7,0.57,61.6,3,2.1,0.9,80,27,0.7,317,27.5,47.9
0.9,3,32,29,0.67,53.6,2.7,2.1,0.6,76,24,0.5,349,26,51.1
1.1,2.8,33.6,30.8,0.79,37.2,2.6,2.1,0.5,68,18,0.3,24,25,53.8
1.3,3.2,40.2,37,0.93,20.1,2.7,2.2,0.5,74,25,0.2,11,24.1,56.9
1.4,15.2,60.8,45.5,1.29,7.9,2.9,2.2,0.6,70,24,0.3,184,23.5,60
1.4,27.6,74.1,46.5,1.32,5,2.9,2.3,0.6,81,26,0.4,153,22.8,65.8
1,8,45.5,37.5,0.89,8.5,3.2,2.6,0.5,70,30,0.2,50,22.1,68.9
1.1,8.7,40.8,32.2,0.79,9.7,2.9,2.4,0.5,75,29,0.2,68,21.6,71.4
1,7.7,36.9,29.3,0.82,10.6,2.9,2.3,0.6,72,31,0.2,145,21.4,72.8
0.7,3.4,28.3,24.9,0.76,13,3,2.5,0.4,69,29,0.2,153,20.9,74.9
0.6,4.2,33.6,29.3,0.86,5.7,2.8,2.4,0.4,72,34,0.2,170,20.3,79
0.8,4.9,29.2,24.3,0.9,7,2.8,2.3,0.5,71,31,0.1,184,20.1,79
0.7,2.5,22.7,20.2,0.71,11,2.8,2.4,0.4,61,28,0.1,65,20,79.6
0.8,2.7,24.2,21.4,0.65,8.9,3,2.5,0.5,62,30,0.2,195,19.7,81.3
1.1,6,29.5,23.5,0.68,5.5,2.9,2.4,0.4,71,35,0.1,87,19.5,82.7
0.9,19.7,45.4,25.6,1.01,6.1,2.8,2.4,0.4,74,36,0.2,180,19.5,80.8
1,10.5,31.6,21.1,0.87,14.5,2.7,2.4,0.3,68,36,0.2,86,20.5,74.8
1.1,11.4,35.4,24,0.98,21.9,2.7,2.3,0.4,72,36,0.3,135,22.7,65.5
1.9,12.1,39.4,27.3,0.88,30.1,2.6,2.2,0.3,82,39,0.7,194,24.1,60.1
1.5,6,25.8,19.8,0.75,46.7,2.5,2.1,0.4,78,29,0.7,205,26,52.8
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3.9,16.7,12.8,0.49,41.2,2,1.8,0.1,34,16,0.6,14,31,39.3
1,3,17.1,14.1,0.53,46.6,2.1,2.1,-,36,19,0.5,342,30.2,41.5
0.9,2.9,21.5,18.6,0.76,39.8,2.2,2,0.1,39,21,0.4,352,28.7,44.5
1.5,2.2,28.1,25.9,1.03,37.8,2.3,2.1,0.2,63,27,0.1,343,27.2,57
1.5,15.5,54.6,39.1,1.44,15.2,2.5,2.2,0.3,86,40,0.6,178,25.3,70.3
1.4,17,53.9,37,1.4,12.1,2.3,2.1,0.2,100,44,0.8,190,24.1,77.1
1.5,20.2,60.2,40,1.18,6.5,2.3,2,0.3,94,44,0.4,166,23.7,76.1
1.1,11.2,40.3,29.1,0.82,11.1,2.4,2.1,0.3,65,32,0.2,69,23,74.9
1,5.3,29.7,24.5,0.79,10.8,2.5,2.2,0.3,57,30,0.3,47,22.6,73.2
1,5.2,28.9,23.7,0.69,9.8,2.6,2.2,0.3,51,29,0.1,81,22.2,69.3
0.8,1.3,16.5,15.2,0.56,19.2,2.4,2.3,0.2,39,13,0.2,50,21.6,68.9
0.8,1.3,15.8,14.5,0.6,17.3,2.3,2.1,0.2,32,13,0.1,105,21.3,66.9
0.7,1.2,15.3,14.1,0.7,13.1,2.6,2.3,0.3,37,17,0.1,192,20.8,75.3
0.8,2.6,17.2,14.7,0.63,10.6,2.5,2.3,0.2,45,21,0.1,153,20.2,76.9
0.7,3.3,20,16.7,0.53,8.9,2.5,2.3,0.2,40,21,0.1,156,20,77
1.1,9.5,27.5,18,0.6,8.9,2.5,2.3,0.3,36,19,0.1,140,19.8,76.3
1.3,44.8,69.2,24.4,1.23,3.7,2.6,2.3,0.4,44,21,0.2,142,19.5,76.8
1.5,38.2,65.9,27.7,1.27,7.1,2.8,2.4,0.4,49,26,0.3,71,20.8,71.1
1.6,17.7,49.4,31.6,1.05,16,2.6,2.3,0.3,47,29,0.4,46,23.2,60.1
2.5,9.8,38,28.1,0.76,32.3,2.4,2.2,0.3,65,31,0.6,17,25.7,57.8
3.1,7,31.5,24.4,0.63,40.7,2.3,2.1,0.2,69,32,0.6,307,27.1,55.8
2.4,5.9,30.1,24.1,0.57,53.7,2.3,2,0.2,58,21,0.6,74,28.6,46.7
2.1,5.5,35.1,29.6,0.72,73.6,2.4,2.1,0.3,62,27,0.9,164,29.7,43.4
1.6,3.7,25.6,21.9,0.81,64,2.4,2.1,0.3,89,35,0.9,342,29.7,51.2
1.1,2.3,20.3,18,0.75,58.9,2.5,2.2,0.3,75,30,1.3,15,28.2,54.6
1,3.1,22.4,19.3,0.73,44.9,2.5,2.2,0.3,66,25,0.8,12,27,57.6
1,4.3,25.6,21.3,0.76,33.4,2.3,2.1,0.3,52,18,0.9,15,25.4,60.8
1,2.6,21.9,19.3,0.82,31.2,2.3,2,0.2,36,14,1.4,19,24.1,64.4
0.9,2.7,24.2,21.5,0.91,26.5,2.3,2,0.2,36,18,1.1,15,23.5,66.2
0.8,2.3,21.3,19,0.86,26.9,2.3,2.1,0.2,28,14,0.9,15,23,67.6
0.8,1.8,18.6,16.7,0.71,28.3,2.4,2.2,0.2,23,7,1,14,22.9,67.3
0.8,1.7,15.7,14,0.61,30.6,2.3,2.2,0.1,24,8,1.2,15,22.6,65.6
0.7,1.4,13.3,11.9,0.55,29.9,2.2,2.1,0.1,15,5,1.1,14,22.3,64.4
0.7,1.1,10.4,9.3,0.5,31.6,2.1,2.1,0.1,15,5,0.9,12,22,64.1
0.6,1,8.9,8,0.47,32.4,2.2,2.1,0.1,18,4,0.8,11,21.7,64.6
0.6,0.9,8.1,7.2,0.51,31.7,2.2,2.1,0.1,20,4,0.8,11,21.3,65.1
0.5,0.9,7.8,6.9,0.51,29.9,2.2,2.1,0.1,16,4,0.9,15,21,65.8
0.5,1.2,8.7,7.6,0.49,29.3,2.2,2.1,0.1,21,4,0.6,18,20.7,66.1
0.6,1.1,8.6,7.5,0.55,29.1,2.2,2.2,0.1,20,6,0.6,18,20.6,65.7
0.7,1,8.6,7.6,0.6,29.4,2.2,2.1,0.1,18,7,0.7,17,20.8,64.9
0.8,1.9,13.4,11.5,0.66,25.9,2.2,2.1,0.1,26,10,0.7,19,20.7,65
0.8,4.6,22.6,18,0.87,22.9,2.2,2,0.1,34,11,0.8,11,20.9,63
0.7,3.6,19.5,15.8,0.71,26.2,2.2,2,0.2,35,14,0.9,10,21.4,60.2
0.8,5.3,22,16.7,0.59,26.4,2.2,2,0.2,48,13,0.7,359,22.1,57.4
0.9,5.6,23.8,18.2,0.56,27.4,2.2,2,0.2,49,16,0.6,9,22.7,54.8
0.9,4.4,19.5,15.1,0.52,31.2,2.2,2.1,0.1,49,12,1,18,22.9,54
0.7,4.3,17.7,13.4,0.53,34.5,2.2,2,0.1,43,9,0.9,15,23.5,51.7
0.8,4.4,19.9,15.5,0.55,30.5,2.2,2,0.2,42,9,0.7,12,23.3,51.6
1,4.2,21.8,17.6,0.51,27.8,2.3,2,0.3,45,10,0.9,21,22.6,53.9
1,4.3,22.5,18.2,0.55,26.2,2.2,2,0.2,42,11,1,16,22.4,54.6
1,4.2,24.2,20,0.64,22.7,2.3,2.1,0.2,38,14,0.8,16,22,55.9
1,4.3,27.3,22.9,0.8,19.7,2.3,2.1,0.2,45,12,0.8,14,21,58.6
0.9,3.1,22.2,19.1,0.81,21.1,2.3,2.1,0.2,39,9,0.9,15,20.6,60.8
0.8,2.4,19.8,17.4,0.74,22.8,2.3,2.1,0.2,32,6,0.8,16,20.3,61.9
0.7,2.1,18.8,16.7,0.65,23,2.2,2.1,0.2,34,14,0.6,13,20.3,61.5
0.7,2,15.8,13.9,0.56,25.2,2.2,2.1,0.1,29,11,0.5,14,20.4,61.2
0.7,1.7,15.3,13.6,0.52,26.4,2.2,2.1,0.1,32,14,0.6,19,20.3,61.1
0.7,1.5,11.7,10.1,0.46,28.1,2.1,2.1,0.1,26,10,0.4,24,20.4,61.7
0.7,0.9,9.7,8.8,0.49,28.5,2.2,2.1,0.1,24,10,0.3,37,20.3,61.6
0.7,1.1,9.3,8.3,0.54,29.6,2.2,2.1,0.1,24,6,0.3,26,20.4,61.1
0.7,0.9,8,7.1,0.53,25.6,2.1,2.1,0.1,23,8,0.5,39,20.3,64.4
0.8,1.4,9.7,8.3,0.51,27,2.1,2.1,0.1,27,8,0.3,348,20.4,62.7
0.9,1.1,9.7,8.6,0.41,26.8,2.1,2.1,0.1,24,8,0.3,12,20.3,64.2
1,1.7,11.2,9.5,0.43,24.6,2.2,2,0.1,18,7,0.1,300,20.5,63.8
1.1,2.8,17.8,15,0.51,20.3,2.1,2,0.1,22,5,0.2,17,20.4,64.2
1.1,6.9,26.1,19.2,0.8,16.8,2.2,2,0.2,27,8,0.3,20,21.1,62.7
1,12.1,33.2,21.1,0.99,17.8,2.3,2.1,0.2,34,11,0.3,337,22.3,58.8
1.1,10.1,31.9,21.8,0.78,25.4,2.3,2.1,0.2,31,19,0.6,335,23.4,55.1
1.3,7.6,28.5,21,0.7,34.1,2.5,2.1,0.4,43,10,0.7,310,24.5,52.7
1.4,4.8,25.1,20.3,0.72,45.7,2.4,2.1,0.3,45,18,0.6,320,26.1,49.3
1.3,3.9,23.7,19.7,0.64,49.7,2.9,2.1,0.8,52,19,0.7,294,26.7,47.6
1.1,4.8,26.2,21.4,0.57,42.9,2.5,2,0.5,45,13,0.7,295,26.6,47.8
1,6.9,30.2,23.3,0.57,33,2.2,2,0.2,45,14,0.4,329,26.1,48.5
1,5.2,24.7,19.4,0.52,32.4,2.2,2,0.2,48,13,0.6,352,25.6,49.4
1.2,3.9,23.6,19.7,0.52,28.9,2.2,2,0.2,42,13,0.7,8,24.1,53.2
1.4,8.7,37.6,29,0.88,15.9,2.3,2,0.3,42,11,0.4,8,23.3,55.6
1.5,4.5,32.5,28,0.83,13.7,2.3,2.1,0.2,33,11,0.6,21,22.1,59.7
1.5,5.8,35.2,29.4,0.88,11.6,2.4,2.1,0.3,33,17,0.3,357,21.6,61.9
1.5,6.7,34.3,27.6,0.86,11.3,2.3,2,0.3,32,17,0.2,322,21,64.3
1.3,2.4,25.1,22.7,0.64,13.4,2.3,2.1,0.2,29,9,0.2,20,20.7,66
1,2.3,22.8,20.5,0.61,14.2,2.3,2.1,0.2,25,9,0.3,36,20.7,66.5
1.1,9.5,35.5,26,0.83,4.7,2.5,2.2,0.4,37,13,0.5,186,20.1,72.1
1.3,6.9,31.7,24.8,0.77,4.6,2.4,2.1,0.3,25,13,0.5,183,19.5,75.2
1.2,4,25.2,21.2,0.64,6.1,2.3,2.1,0.2,35,14,0.6,196,19.1,77.2
1.1,3.4,23.3,20,0.85,5.5,2.5,2.1,0.4,49,21,0.5,196,18.7,79.5
0.8,3.9,23.2,19.2,0.73,5.3,2.4,2.1,0.3,42,19,0.4,189,18.7,79.8
1.5,4.8,22.5,17.7,1.01,3.7,2.6,2.3,0.3,54,31,0.5,203,18.7,80.2
0.9,9.7,28.2,18.6,0.68,3.1,2.5,2.2,0.3,47,24,0.2,194,18.6,81
0.9,15.6,36.6,21,0.78,3.8,2.7,2.2,0.4,31,11,-,274,18.8,79.9
2.2,56.3,80.9,24.7,1.84,4.2,3,2.3,0.6,47,21,0.4,181,19.8,75.9
1.8,37.2,68.8,31.6,1.5,10.2,2.8,2.3,0.5,54,24,0.3,100,21.7,68.4
1.1,19.7,61.2,41.5,1.32,24,2.7,2.3,0.4,60,30,0.3,169,24,60.2
1,11.2,51.8,40.6,1.15,42.5,2.6,2.2,0.4,69,34,0.7,280,25.7,54.5
1.3,5.2,29.6,24.3,0.76,53.8,2.6,2,0.6,59,25,0.6,288,27.6,49.5
1,2.8,19.4,16.6,0.61,63.8,2.2,2,0.2,56,27,0.6,349,27.8,49.5
0.8,3.6,20.3,16.7,0.62,55.2,2.2,2,0.2,53,18,0.7,346,28.1,51.4
0.8,4,21.3,17.3,0.55,44.3,2.2,2,0.2,55,19,0.8,4,27.7,55
0.9,4.1,21.4,17.3,0.5,31.6,2.2,2,0.2,50,18,1,6,25.7,61.1
0.6,3.7,22.6,18.9,0.52,25.4,2.2,2,0.2,44,20,1.2,13,23.8,67.5
0.7,4,26.6,22.6,0.67,19.4,2.3,2,0.3,38,19,1.2,16,22.9,71.4
0.6,3.1,23.2,20.1,0.66,20.4,2.2,2,0.2,30,15,1.2,18,22.5,72.9
0.6,2.5,19,16.5,0.6,22.9,2.2,2.1,0.1,24,11,1.2,17,22.2,74.4
0.4,1.9,17.2,15.4,0.67,22.8,2.2,2.1,0.1,24,8,0.8,20,22.1,75.8
0.4,2.1,16.1,14,0.7,23.4,2.1,2,0.1,22,8,0.8,18,22,76.2
0.5,2.1,15.4,13.2,0.67,23.4,2.1,2,0.1,13,10,0.5,17,22,76.3
0.5,1.5,12.1,10.6,0.6,24.6,2.1,2,0.1,15,5,0.4,12,22.1,76.5
0.5,1.3,10.4,9.2,0.44,26.9,2,2,0.1,12,8,0.6,15,22.2,76.7
0.4,1.1,8.4,7.3,0.35,28.6,2,2,-,12,9,0.6,13,22.1,76.8
0.6,1,8.3,7.3,0.33,27.6,2.1,2,0.1,15,5,0.5,13,22.2,76.3
0.8,1,9.5,8.5,0.31,26.8,2,1.9,-,15,5,0.6,20,22.2,75.9
0.7,1.3,10.1,8.7,0.44,17.8,2.2,2.1,0.1,18,7,0.4,55,21.4,78.9
0.6,4,17.9,13.9,0.58,8.3,2.3,2.2,0.1,23,9,0.1,122,20.7,81.7
0.7,13.7,30.5,16.7,0.77,4.8,2.3,2.2,0.2,27,16,0.2,72,20.5,82.6
1,24.2,43,18.8,1.16,5.9,2.6,2.3,0.3,36,16,0.3,67,21.6,78.5
1.1,15.2,35.1,19.9,0.85,14.5,2.2,2,0.2,31,12,0.5,49,24.1,67.6
0.8,11.3,27.9,16.6,0.56,21,2.1,1.9,0.1,33,13,0.6,69,25.8,60.9
0.8,8.4,25.9,17.5,0.62,28.8,2.2,2,0.2,30,2,0.6,313,27.5,56.6
0.8,5.8,22.5,16.7,0.58,39.7,2.4,2,0.4,29,14,0.7,303,28.3,54.3
0.9,4.5,20.4,15.9,0.61,45.6,2.2,2,0.3,35,13,0.7,288,29.6,52
1,4.6,22.4,17.8,0.65,43,2.4,2,0.5,30,15,0.8,324,30.1,53.2
1,6,27.1,21.1,0.65,41.2,2.2,1.9,0.3,41,14,0.7,329,29.9,54.8
-,-,-,-,0.62,-,2.2,1.9,0.2,-,-,0.6,360,29.1,56.9
1.4,4.5,28.3,23.8,-,23.7,-,-,-,-,-,0.6,14,27.2,62.5
1.2,5.4,35.2,29.7,0.92,12.6,2.6,2.1,0.4,32,7,0.3,18,25.9,67.8
1.1,11.2,46.2,34.9,1.24,6.3,2.7,2.2,0.5,43,9,0.1,349,25.4,70.6
0.9,5.2,39.6,34.4,1.12,5.9,2.7,2.2,0.5,35,14,0.1,18,25,72.5
1,27.6,59.8,32.2,1.19,4,2.8,2.2,0.6,42,17,0.6,155,24.1,76.7
1.2,38.2,67.9,29.7,1.37,3.1,2.9,2.2,0.6,46,16,0.6,174,23.5,79.7
1.2,29.6,57.3,27.8,1.29,3.1,3,2.4,0.5,39,12,0.5,179,23.1,81.2
0.9,11.4,35.4,24,0.81,3.6,3.3,2.8,0.5,44,19,0.1,59,22.8,82.3
1.5,16.4,38,21.7,0.92,3.3,3.4,2.5,0.9,36,12,0.1,193,22.4,83.4
1.4,19.2,41.8,22.6,0.83,3,3,2.5,0.5,49,10,0.3,200,22,85.6
0.9,18.3,39.2,20.9,0.73,2.9,3,2.4,0.6,46,16,0.1,207,21.6,86.9
0.9,12.5,32.8,20.2,0.68,3,3,2.4,0.6,38,11,-,202,21.3,88.4
0.9,7.5,25.1,17.6,0.64,3.3,2.8,2.3,0.5,38,15,0.1,48,21.2,87.6
0.7,19.9,35.5,15.6,0.72,3.4,2.9,2.3,0.5,39,16,0.2,192,21,87.2
0.5,26.1,42.4,16.3,0.86,3.9,3,2.4,0.6,61,19,-,204,20.7,88.2
0.9,33.6,52.3,18.7,1.09,4.1,3,2.5,0.5,48,18,0.3,181,21.5,85.1
1.1,55.7,81.3,25.6,1.26,5.6,3,2.4,0.6,77,36,0.8,192,22.4,80.8
1.4,33.1,63.2,30.1,1.05,12.1,3,2.3,0.6,69,29,0.7,184,24.4,73.8
1,9.5,33.8,24.2,0.69,34.9,2.8,2.2,0.6,75,29,0.5,201,26.9,64.3
0.6,8,30.3,22.4,0.63,49.4,2.6,2.1,0.4,67,28,0.6,220,27.8,58.1
0.6,5.1,27.2,22.1,0.63,36.2,2.7,2.1,0.6,56,24,0.7,280,27.8,62.8
0.6,3.4,19.7,16.3,0.56,52,2.9,2,0.8,54,29,0.7,291,28.5,59.8
0.5,4,21.9,17.9,0.57,39.4,2.3,2,0.3,50,20,0.7,303,28,63.9
0.4,3.5,20.1,16.6,0.48,33.6,2.2,2,0.2,53,19,0.7,5,26.1,71.4
0.3,3.1,21.7,18.5,0.6,27.1,2.2,2,0.2,47,21,0.5,3,25.3,74.9
0.5,5,27.1,22.1,0.81,19.1,2.2,2,0.3,45,19,0.3,351,24.7,77.9
0.4,4.1,27.7,23.6,0.84,15.4,2.3,2,0.3,54,25,0.3,2,24.2,79.8
0.5,3.3,25.8,22.4,0.76,13.8,2.2,2,0.2,49,27,0.2,29,23.9,81
