SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM2.5,WS,WD,AT,RH 
4.7,2.9,39.8,37,1.44,21.9,2.6,2.2,0.4,93,55,0.4,356,27.1,68.1
5.6,1.2,32.2,31,1.32,23.1,2.6,2.2,0.4,101,61,0.6,35,26.4,73.3
5.2,1.3,34.6,33.4,1.48,22.5,2.7,2.2,0.5,114,72,0.2,62,26.2,75.4
4.4,17.4,71.4,53.9,1.89,11,3,2.3,0.7,140,74,0.5,173,25.9,75.9
3.3,17.9,66.7,48.8,1.7,6.5,3.1,2.3,0.7,121,75,0.6,194,25.3,79.2
3.2,8,45.8,37.8,1.49,5.9,2.9,2.3,0.6,104,58,0.3,203,24.8,81.7
2.9,2.2,31.7,29.4,1.22,6.9,2.8,2.3,0.5,108,63,0.1,359,24.3,83
2.4,2.3,28.2,25.9,1.27,8.6,2.9,2.4,0.5,111,77,0.4,192,24,84.2
2.2,2.5,26.6,24.1,1.26,7.9,2.9,2.4,0.5,112,76,0.6,201,23.8,85.2
1.6,1.7,20.2,18.5,1.03,7.9,2.7,2.4,0.4,99,65,0.3,205,23.4,86.2
2,2.4,20.5,18.1,0.95,7.6,2.8,2.4,0.4,96,66,0.1,117,23.3,86.4
1.6,1.5,15.9,14.4,0.93,7.5,2.8,2.4,0.4,83,61,0.2,163,23,86
1.4,9.2,31.1,21.9,1.07,6.8,2.8,2.5,0.3,89,60,0.3,184,22.8,87.1
1.4,33.5,56.3,22.8,1.34,7.1,2.7,2.3,0.4,82,61,0.1,133,22.9,85.5
1.5,27.8,54.9,27.1,2,5.4,3.1,2.6,0.6,93,61,0.2,21,24.1,79.7
3.1,27.1,62.4,35.3,2,5.7,3.6,3,0.6,111,66,0.4,305,25.4,77.1
3.8,16.6,59.2,42.7,1.66,5.9,3.1,2.5,0.6,124,76,0.5,287,26.4,73
3.7,5.1,36.9,31.9,1.31,11.6,2.8,2.4,0.4,118,73,0.5,308,27.8,66
5.1,4.7,37.3,32.5,1.23,21.6,2.9,2.3,0.7,121,77,0.8,298,28.9,63.3
4.8,2.9,26.7,23.8,1.03,28.3,2.7,2.2,0.5,107,63,0.7,316,29.9,59.2
2.6,2.7,23.9,21.2,0.98,31.2,2.5,2.2,0.3,83,57,0.7,311,30.5,55.8
2.8,3.2,23.1,19.9,0.86,29.2,2.6,2.1,0.4,66,38,1,298,30.3,56.6
-,-,-,-,-,-,-,-,-,-,-,0.8,299,29.8,58.5
-,-,-,-,-,-,-,-,-,-,-,0.6,1,28.2,65.3
3.8,25.6,67.9,42.2,1.76,19.1,3.9,2.2,1.7,66,31,0.8,219,26.9,72.1
3.4,30.1,76.8,46.7,2.03,8.9,2.7,2.1,0.5,84,39,0.8,183,25.6,79.1
2.1,29.8,75.2,45.5,1.66,6.7,2.7,2.1,0.6,75,37,0.5,168,25.1,81.4
1.8,2.8,31.4,28.6,1.09,17.3,2.5,2.1,0.4,67,42,0.3,21,25,83.4
1.7,11.4,41.4,30,1.24,12.4,2.5,2.1,0.4,75,37,0.7,178,24.8,84
1.5,12.5,40.6,28,1.23,7.9,2.6,2.2,0.4,74,43,0.8,182,24.5,84.6
1.9,8.3,36.2,27.9,1.03,6.8,2.7,2.2,0.5,70,37,0.9,200,24.4,85.4
1.5,4.5,26.8,22.3,1.02,10.6,2.5,2.1,0.4,78,43,0.9,189,24.4,84.5
1.3,3.4,21,17.6,0.95,13.8,2.4,2.1,0.3,73,43,0.7,170,24,85.2
1.3,2.3,16.9,14.7,0.84,15.8,2.4,2.1,0.2,67,40,0.7,193,23.4,87
1.5,1.9,14.1,12.2,0.86,14.1,2.4,2.1,0.3,67,46,0.7,200,23.2,87
1.3,2.9,17.5,14.6,0.65,10.2,2.3,2.2,0.1,72,52,0.4,155,23.2,86.8
1.3,2,15.9,13.9,0.64,10.4,2.4,2.2,0.2,64,44,0.4,60,23,86.4
1.4,14.8,34,19.2,0.93,9.8,2.5,2.2,0.3,73,48,0.2,126,22.9,86.8
1.9,14.6,36.6,22,1.05,13,2.4,2.1,0.3,78,55,0.5,61,23.6,81.4
2.1,10.5,32.6,22.1,1.1,20.7,2.4,2.1,0.3,74,51,0.5,199,25.3,73
2.6,8.6,30.9,22.3,0.75,32,2.4,2.1,0.3,77,49,0.6,250,26.4,69.5
2.9,8.7,31.8,23.1,0.71,44.5,2.5,2.1,0.4,78,46,0.8,229,27.5,64.3
2.7,5.5,26.2,20.7,0.82,59.8,2.4,2.1,0.3,89,55,0.9,200,28.7,59.7
2.6,3,19.3,16.2,0.92,74.1,2.3,2.1,0.2,87,48,0.5,240,30.3,52.4
2.7,3,23.5,20.5,0.86,79.5,2.6,2.1,0.5,69,38,0.9,250,31,47.8
6.9,3.5,33.8,30.3,1,67.1,2.6,2.1,0.6,87,43,0.8,280,31.2,53.6
4.9,3.8,30.7,26.8,0.95,51.2,2.5,2,0.4,72,37,0.6,348,30.8,53.5
5.2,2.3,28.5,26.1,0.86,45.5,2.4,2.1,0.3,58,36,0.4,23,29.4,53.6
5.1,1.2,31.5,30.3,0.96,36.1,2.6,2.1,0.5,66,30,0.3,26,28.4,56.2
3.8,2.4,46.9,44.5,1.31,23.1,2.9,2.2,0.7,76,44,0.4,40,27.8,62.4
3.7,14.9,64.2,49.4,1.63,9.6,3.3,2.3,1,93,51,0.3,106,26.7,68.1
7.9,29.9,75.9,46,1.17,5.5,3.3,2.2,1.1,104,51,0.2,192,26,72
5.5,38.2,79.8,41.6,1.12,5.8,3.1,2.3,0.8,96,56,0.3,174,25.3,74.5
2.3,8.2,35,26.8,0.44,8.2,2.7,2.2,0.5,54,31,0.1,81,24.8,68.6
2.7,7.5,31.6,24.1,0.36,6.3,3.1,2.3,0.8,48,33,0.2,67,24.6,69.1
2.9,13.1,40.7,27.5,1.04,6,3.2,2.4,0.7,54,38,0.2,179,24.1,75.8
3.2,12.5,40.5,28.1,1.08,7.3,2.9,2.4,0.5,83,55,0.4,50,23.5,80.5
2.3,2.6,24,21.4,0.74,6.6,2.6,2.3,0.3,54,31,0.4,132,23.3,76.9
1.8,9.5,31.2,21.7,0.84,4.6,2.8,2.3,0.5,54,33,0.2,167,22.7,81.1
1.8,8.8,28.8,20,0.69,4.4,2.8,2.3,0.5,48,32,0.1,184,22.4,82.2
2.7,12.8,33.8,21,0.71,5,2.7,2.3,0.4,67,46,0.2,87,22.1,83.1
1.6,13.4,31.4,18,0.61,6.5,2.5,2.2,0.3,45,28,0.4,56,22.1,79.7
1.9,33.4,56.8,23.4,1.17,6.4,2.8,2.3,0.5,49,27,0.3,78,23.2,74.5
3.5,27.5,63.5,36,1.54,12.9,3,2.4,0.6,68,37,0.4,94,25.1,68.8
2.9,16.9,60,43.1,1.39,29.5,3,2.3,0.6,73,40,0.7,193,27,61.2
4.1,9.7,44.8,35.1,1.05,48.5,2.8,2.2,0.6,92,49,0.7,201,28.3,58.4
3.6,5.1,31,25.9,0.88,63.8,2.4,2.1,0.3,73,44,0.7,213,29.4,53.6
3.4,2.7,22.8,20,0.98,82.9,2.4,2.1,0.3,79,48,0.8,220,30.2,53.9
2.9,2.5,22,19.5,0.97,80.3,2.7,2.1,0.5,71,45,0.8,294,30.7,52.6
2.1,2.7,24.7,22,1.06,73,2.6,2.1,0.5,72,35,1,312,30.5,54.8
2.1,3.6,29.4,25.9,1.11,62.5,2.6,2.1,0.5,75,35,1.1,299,29.9,56.3
1.9,3.6,30.9,27.3,1.08,49.3,2.4,2.1,0.3,64,29,0.6,339,28.9,58.7
2,2.4,31,28.6,1.22,32.1,2.5,2.2,0.4,60,23,0.5,24,27.2,65.8
2.1,3.8,37.6,33.8,1.28,16.8,2.5,2.2,0.3,57,26,0.5,27,25.8,70.6
2,4.2,37.6,33.4,1.27,10.7,2.5,2.2,0.4,58,28,0.4,13,25,72.5
2,6.1,40.1,34,1.15,6.6,2.6,2.3,0.3,54,22,0.3,20,24.7,73.3
2,4.4,32.1,27.7,1.04,9.5,2.5,2.3,0.2,44,19,0.5,22,23.9,75.4
1.9,2.7,27.2,24.5,0.98,10.1,2.5,2.2,0.2,35,19,0.3,341,23.3,77.5
1.8,4.3,31,26.7,1.01,6.4,2.5,2.2,0.3,38,18,0.3,328,23.2,77.9
1.8,2.3,26.1,23.9,0.83,8.1,2.4,2.2,0.2,36,21,0.3,27,23,79
1.7,3,25.2,22.2,0.85,6.9,2.5,2.3,0.2,37,21,0.7,200,22.5,81.6
1.4,6.1,27.1,21,1.06,5.3,2.5,2.3,0.2,48,24,0.9,200,21.9,84.9
2,3.1,23.5,20.4,0.76,6.3,2.5,2.3,0.2,42,21,0.5,202,21.9,84.6
1.8,4.3,24.3,20,0.91,6.4,2.5,2.3,0.2,44,21,0.4,177,22.4,82.5
1.4,5.3,27.9,22.7,1.06,5.2,2.6,2.3,0.3,44,23,0.3,113,22.5,82.9
1.3,18.8,40.9,22.1,1.57,7.8,2.6,2.3,0.4,57,29,0.5,185,22.4,84.1
1.2,15,36.5,21.5,1.3,6.3,2.7,2.3,0.4,55,32,0.5,66,23,81.2
1.2,21.7,45.4,23.8,1.11,9.2,2.6,2.2,0.4,69,38,0.4,169,24,76.8
1.4,18.9,48,29,1.1,13.1,2.8,2.3,0.5,76,43,0.5,133,24.8,73.8
1.7,8.4,39.4,31,0.91,22.5,2.7,2.2,0.4,79,45,0.4,338,25.7,70.2
2.4,7.9,33.1,25.2,0.7,38.7,2.5,2.2,0.3,84,37,0.8,219,27,65.7
2.1,4.7,24,19.3,1,56.2,2.4,2.2,0.2,76,45,0.9,215,27.7,63.6
2.2,6.7,35.5,28.7,1.08,59.4,2.4,2.1,0.3,98,57,1.3,186,28.2,61.5
2,5.8,32.5,26.7,1.07,60,2.3,2.2,0.1,96,59,1.5,194,28.1,60.9
2.2,4.5,34,29.4,1.05,61.1,2.4,2.1,0.3,96,58,0.9,196,28.4,60.6
3.2,2.1,29.8,27.8,1.14,51.7,2.6,2.2,0.4,93,52,0.4,284,27.6,66.3
4.8,8.8,52.6,43.9,1.71,29.4,2.7,2.2,0.5,100,51,0.4,208,26.1,73.6
3.5,9,50.9,41.9,1.69,28.5,2.5,2.2,0.3,93,46,0.4,176,25.5,75.4
3.8,20.7,69.1,48.3,1.83,12.1,2.6,2.2,0.4,117,47,0.8,180,24.9,78.4
3.7,9.6,48.2,38.6,1.58,16.7,2.5,2.2,0.3,108,49,0.5,189,24.7,79.2
4.6,10.2,48,37.8,1.52,14.9,2.6,2.3,0.4,105,53,0.5,193,24.4,80.4
4.3,5.2,33.8,28.5,1.2,17.7,2.6,2.2,0.3,97,49,0.4,118,24.5,80
3.5,3.2,27.1,23.9,1.34,20.2,2.5,2.2,0.2,101,56,0.3,193,24.6,79.3
3,1.4,23.6,22.3,1.16,17.6,2.6,2.3,0.3,88,50,0.2,313,24.6,80
2.5,3,26,23,1.41,12.1,2.6,2.3,0.3,100,61,0.3,207,24.2,82.2
2,2,21.5,19.5,1.23,12.1,2.5,2.3,0.2,96,61,0.2,197,23.9,83
1.5,1.9,19.3,17.4,1.02,12.3,2.6,2.3,0.3,87,48,0.2,261,23.8,82.9
3,1.2,19.4,18.2,1,12.2,2.7,2.4,0.3,90,56,0.2,313,23.4,85.4
3.5,2.7,27.6,24.9,1.03,10.2,2.8,2.4,0.4,90,59,0.1,217,23.4,85.8
1.8,4.7,25.2,20.5,0.86,11.4,2.6,2.3,0.3,71,45,0.2,58,23,78
1,6,22.1,16.1,0.89,12.2,2.5,2.3,0.2,66,43,0.3,49,23.6,78.7
1.4,6.9,23.6,16.7,1.15,18.6,2.6,2.3,0.2,79,49,0.3,196,25.1,75
2.1,5.2,26.2,21,1.2,33.4,2.6,2.4,0.3,93,56,0.6,270,25.9,71.6
1.9,3.4,25.9,22.5,1.18,53,2.6,2.4,0.2,101,61,0.6,290,27.5,65
1.7,2.2,20.9,18.7,1.08,53,2.4,2.2,0.2,91,50,0.8,299,27.4,65.6
1.4,2.4,15.4,13,0.77,51.1,2.2,2.1,0.1,72,38,0.9,306,27.6,64.5
1.2,2.6,14.4,11.8,0.74,55.3,2.1,2.1,0.1,65,36,0.8,307,28.1,62.5
1.2,2.2,13.9,11.8,0.72,60.1,2.2,2.1,0.1,66,40,0.9,317,28.2,61.5
1.2,2.3,13.9,11.6,0.72,49.8,2.2,2.1,0.1,65,29,0.9,11,26.8,68
1.2,1.7,16.4,14.6,0.87,43.5,2.2,2.1,0.1,66,33,0.4,16,25.9,72.1
1.2,1.4,20.5,19.1,0.95,35.6,2.2,2.1,0.1,68,32,0.4,22,25.3,74.1
1.3,2.1,25.7,23.5,1.05,26.4,2.3,2.1,0.2,63,36,0.3,13,25,75.2
1.6,1.9,27.5,25.6,0.98,21.9,2.3,2.1,0.2,68,40,0.4,28,24.4,77.4
1.5,16.3,51.6,35.3,1.37,9.2,2.5,2.2,0.3,74,35,0.5,179,24,79.9
1.5,10.9,40,29.1,1.27,9.3,2.4,2.2,0.2,73,38,0.3,199,23.1,84.7
1.1,7.6,37.5,29.9,1.05,10.8,2.4,2.2,0.2,72,40,0.1,101,23,85.1
0.9,7.1,30.2,23.2,1.05,7.9,2.5,2.2,0.3,66,41,0.3,82,22.9,84.8
1,3.1,24.4,21.3,0.89,7.6,2.6,2.3,0.3,65,38,0.3,200,22.8,85.2
0.9,4.3,25.3,20.9,0.96,6,2.5,2.3,0.2,69,39,0.2,185,22.5,87.1
1.1,2.9,20,17.1,0.83,6.7,2.6,2.3,0.3,65,40,0.2,197,22.5,86.1
1.9,3.7,22,18.3,1.03,5.8,2.6,2.3,0.2,71,45,0.3,194,22.5,86.7
1.4,5.5,23,17.5,0.97,6,2.6,2.3,0.2,68,44,0.2,184,22.6,86
1.5,6.4,24.1,17.7,0.96,5.2,2.5,2.3,0.3,63,40,0.3,204,22.7,85.9
2,14.6,29.9,15.3,1.52,7.5,2.6,2.4,0.3,76,45,0.2,204,22.5,86.3
1.9,50,70.1,20.2,2.17,5.7,2.8,2.3,0.5,72,40,0.4,157,23.3,82.3
3.2,37.2,61.2,24,1.74,6.4,2.8,2.3,0.5,85,43,0.3,246,24,79.8
2.3,16.3,45.1,28.8,1.31,18.3,2.9,2.3,0.6,85,43,0.5,310,25.5,70.5
1.8,9.9,36,26.1,1,32.4,2.6,2.1,0.5,78,40,0.5,71,27.2,60.7
1.8,10.6,51.5,40.9,1.27,28.2,3,2.2,0.8,86,46,0.7,314,27.9,58.4
2.1,4.9,26.7,21.9,0.81,33.1,2.3,2,0.3,71,29,0.8,20,26.5,66.5
2.2,5.1,25.5,20.5,0.76,34.7,2.3,2.1,0.3,63,34,0.8,13,26.9,65.3
2,4.5,25.6,21.1,0.77,39.4,2.4,2,0.4,65,33,0.8,13,27.5,59.4
2,3.5,24.9,21.4,0.79,30.8,2.4,2.1,0.3,60,35,0.7,357,27.7,59.3
1.9,3,25.4,22.4,0.78,32.4,2.4,2.1,0.3,63,36,0.8,25,26.7,61.6
1.9,2.7,30.1,27.4,0.99,25.3,2.5,2.1,0.4,58,29,0.4,20,25.8,66.1
1.8,2.3,32,29.7,1.12,19.2,2.5,2.1,0.4,59,31,0.4,23,24.9,71.6
1.9,10.6,47,36.3,1.38,10.1,2.8,2.2,0.6,62,31,0.4,51,24.4,73.8
1.9,24.9,63.8,39,1.55,2.9,2.8,2.2,0.6,69,35,0.3,136,23.5,77.7
2.6,21.1,57.3,36.2,1.5,3.1,2.9,2.2,0.6,66,36,0.1,133,23.2,78.5
2.2,6.3,33.5,27.2,0.84,5.7,2.9,2.2,0.7,59,37,0.3,70,22.9,79.1
2.1,3,25.1,22.1,0.79,6.9,2.8,2.2,0.6,62,38,0.1,79,22.7,79.8
1.7,5,28.5,23.5,0.93,5.7,2.7,2.2,0.5,57,35,0.3,192,22.4,81.3
2,8.3,31.1,22.8,0.97,2.2,2.8,2.3,0.5,68,38,0.4,192,21.8,84.9
1.7,8.2,29.4,21.2,0.88,2.3,2.9,2.3,0.5,64,39,0.2,189,21.5,85.8
1.3,8.1,27,18.9,0.83,2.3,2.7,2.3,0.4,68,35,0.2,166,21.1,87.2
1.2,2.9,16.3,13.4,0.64,4.7,2.7,2.3,0.4,52,34,0.1,116,20.8,85.2
1.3,10.5,28.8,18.3,0.72,3.6,2.6,2.3,0.4,47,27,0.2,107,20.8,80.4
1.5,52.4,71.8,19.4,1.34,3.6,2.7,2.2,0.4,51,27,0.4,177,20.5,81.6
2.1,47.6,68.9,21.3,1.94,3.4,2.8,2.2,0.5,54,29,0.5,187,21.4,77.3
1.8,25.4,52.2,26.7,1.37,8.7,2.5,2.1,0.4,48,30,0.5,360,24.2,63.2
1.2,7.1,25.5,18.4,0.88,23.6,2.3,2,0.2,38,17,0.5,31,26.4,53.5
1.3,6.4,26.5,20.1,0.83,34.4,2.6,2.1,0.5,42,14,0.7,312,28.4,48.4
1.4,6.7,25.6,18.9,0.93,41.9,2.4,2.1,0.3,33,14,0.7,338,29.4,47.5
1.6,5.8,24.6,18.9,0.93,50.7,2.2,2.1,0.2,43,18,1,306,29.7,47
1.6,3.5,21,17.6,0.99,59.1,2.3,2,0.2,43,16,1,326,29.7,47.3
1.4,3.6,22.3,18.7,1.01,56.7,2.2,2,0.2,46,22,0.9,351,29.2,47.6
1.4,2.8,20.6,17.8,0.86,50.7,2.2,2,0.2,43,19,0.8,19,28.4,49
1.8,10.7,42.1,31.3,0.98,30.5,2.4,2.1,0.4,43,21,0.4,342,27.3,52.9
1.8,4.3,34.4,30.1,1.08,21.5,2.5,2.1,0.4,46,24,0.4,21,25.3,60.8
2,3.9,35.8,31.9,1.07,15.2,2.4,2.1,0.3,44,23,0.4,27,23.9,66.5
2.1,4.2,36.1,32,1.08,12,2.4,2.1,0.3,51,29,0.3,13,23.1,69.2
1.9,3,27.6,24.6,0.86,17,2.3,2.1,0.3,47,22,0.6,25,22.3,71.5
2,2.2,24.1,21.9,0.76,18.6,2.3,2.1,0.2,42,20,0.6,33,21.9,73
1.5,7.8,33.8,26,1.03,11.5,2.4,2.1,0.3,40,23,0.5,171,21.9,74.1
1.5,11.9,38.5,26.6,1.1,3.4,2.5,2.1,0.4,50,25,0.8,172,21,79.3
1.6,2.5,24.1,21.6,0.74,10.4,2.4,2.1,0.3,45,26,0.5,200,20.9,78.2
2.3,2.5,24.9,22.4,0.65,10.2,2.4,2.2,0.3,41,20,0.6,176,20.8,77.9
2.1,2.1,24,21.9,0.7,9.1,2.5,2.2,0.3,43,19,0.4,193,20.7,79
1.7,4.6,25.1,20.5,0.69,6.1,2.7,2.3,0.4,48,26,0.4,196,20.3,81.7
1.2,4.8,25.6,20.8,0.76,3.7,2.6,2.3,0.2,44,25,0.2,179,20.3,82.3
1.7,16.5,40.8,24.3,0.81,2.7,2.9,2.4,0.5,52,30,0.5,200,20,82.8
1.6,34.7,56.2,21.5,1.07,3.6,2.8,2.3,0.5,46,19,0.7,190,19.8,83.3
2.2,69.6,94.3,24.8,1.79,3.8,2.9,2.3,0.6,57,29,0.8,184,20.5,80.9
2.5,44.4,77,32.6,1.66,7.1,2.8,2.3,0.5,56,27,0.5,155,22.6,70.9
1.8,22,58.5,36.6,1.37,20.9,2.8,2.2,0.6,51,27,0.5,268,24.9,59.1
1.5,6.7,32.8,26.1,0.94,43.1,2.8,2.1,0.7,45,19,0.8,311,27,51.7
1.5,4,21.3,17.4,0.69,57.9,2.4,2.1,0.3,42,18,0.9,344,28.1,49.6
1.3,2.4,15.9,13.5,0.74,71.1,2.5,2,0.4,49,21,0.9,307,28.6,47.4
1.4,2.3,17.3,15,0.74,75.3,2.4,2,0.4,51,22,0.9,309,29.5,45.9
1.5,3.4,21.6,18.2,0.7,64.6,2.2,2,0.2,60,24,0.9,355,28.9,49.9
1.7,3.3,24.8,21.5,0.85,60.3,2.3,2,0.3,58,24,0.7,343,28.6,50.6
1.9,2.4,22.9,20.5,0.8,56.8,2.3,2.1,0.3,56,26,0.2,360,27.8,52.1
2.6,6.6,54.6,47.9,1.58,26.3,5.9,2.3,3.6,70,29,0.5,323,27,56.1
1.7,3,32,29,0.93,24.7,2.5,2.1,0.4,60,24,0.7,23,24.6,62.9
2.4,2.7,31.9,29.3,0.85,16.5,2.4,2.1,0.3,52,19,0.5,23,23.4,66.5
3.1,5.2,37.7,32.5,1.06,9.5,2.7,2.1,0.6,52,24,0.4,312,23.2,67.4
2.7,22.1,56.8,34.7,1.37,4.8,2.7,2.1,0.5,60,28,0.7,170,22.4,70.9
2.2,19.2,49.5,30.3,1.38,3,2.7,2.1,0.6,61,30,0.7,186,21.6,76.2
2.1,10.3,41,30.6,1.11,3.2,2.7,2.2,0.5,64,32,0.6,189,21.4,75.7
1.8,4.9,33.8,28.9,0.82,4.8,2.6,2.2,0.4,48,24,0.3,147,21.3,75.3
2,5.8,31.7,25.9,0.82,2.9,2.7,2.3,0.4,64,35,0.5,187,20.9,78.6
1.4,4.7,26.7,22,0.75,3,2.7,2.2,0.4,44,27,0.2,110,20.5,81.3
1.7,4,24.2,20.2,0.92,3.2,2.7,2.3,0.5,48,27,0.2,168,20.5,81.8
1.2,8.6,26.4,17.8,0.9,3.2,2.6,2.3,0.3,45,26,0.2,160,20.1,83.3
1.3,7.1,27.5,20.4,0.78,2.6,2.9,2.4,0.5,45,28,0.4,311,20,83.3
1.6,37.8,59,21.2,1.28,3.4,3,2.5,0.5,55,29,0.3,168,20.5,81.6
1.9,31.8,58.5,26.7,1.36,4.2,2.9,2.3,0.6,57,31,0.4,31,21.6,76.6
2.6,37.4,72.9,35.5,2.07,7.3,3.6,2.5,1.1,65,38,0.5,272,23.2,70.3
2,14.2,52.7,38.5,1.37,28,2.8,2.3,0.5,71,35,0.4,6,25.4,60.9
1.9,5.8,33.9,28.1,1.04,55,2.5,2.1,0.4,71,32,0.6,302,27.1,53.4
2,4.5,29.6,25.1,0.91,70.4,2.4,2.1,0.3,70,29,0.7,238,28.1,51.4
1.9,4.1,25.1,21,0.92,77.6,2.6,2.1,0.5,77,38,0.7,250,29.3,48.7
2.5,3.1,23.9,20.8,0.83,85.4,2.5,2.1,0.4,72,34,0.8,248,29.9,46.9
2.4,3.3,30,26.6,0.82,80.1,2.8,2.1,0.7,68,34,1.1,294,29.6,49.2
2.2,2.8,24.4,21.6,0.76,70.1,2.4,2,0.4,64,27,0.8,355,28.3,54.2
2,2.1,26.6,24.5,0.87,61.4,2.6,2,0.6,61,30,0.5,12,26.8,58.8
1.7,2.2,27.5,25.3,0.98,46.3,2.3,2,0.3,63,26,0.7,27,25.4,66.4
1.8,2,29.4,27.4,0.92,35.7,2.3,2,0.2,57,18,0.7,32,24.5,70
3.2,5,44.1,39.1,1.31,18.3,3.1,2.1,1,62,29,0.2,319,24.5,70.4
3.2,7.6,50.9,43.3,1.34,7.9,3,2.2,0.8,64,26,0.3,306,24,73
1.9,25.1,67.8,42.7,1.55,3.6,3,2.2,0.8,70,32,0.8,175,23.5,76.1
1.6,14.1,52,37.9,1.38,4.2,2.7,2.2,0.5,64,29,0.5,170,23.3,77
1.7,3.9,31.9,28,0.9,7.5,2.6,2.2,0.5,63,34,0.2,292,23.1,78.2
1.6,2.3,28.3,26,1.04,9,2.7,2.2,0.4,65,35,0.2,213,23.1,78.2
1.5,1.5,24.7,23.3,0.9,8.9,2.7,2.3,0.4,62,33,0.2,305,23.2,78.3
1.8,1.8,25.4,23.7,0.92,7.5,2.7,2.3,0.5,67,34,0.2,193,23.1,79.3
2.4,2.1,25.7,23.7,0.97,5.5,2.8,2.3,0.5,58,34,0.2,292,22.9,80.8
2,2,23.9,21.9,0.92,7.3,2.8,2.3,0.5,63,35,0.1,137,22.9,80
1.8,5.9,31,25.2,0.96,4.6,2.9,2.3,0.6,68,33,0.2,129,22.7,81.3
1.9,6.8,34,27.2,1,9.6,2.7,2.3,0.5,62,37,0.1,56,22.8,79.3
2.1,15.7,48.7,33,1.52,10.8,2.7,2.2,0.5,73,37,0.6,49,23.7,74.7
2.7,10.5,43.8,33.3,1.59,27.4,3.1,2.1,0.9,76,45,0.4,311,25.9,65.1
4.7,24.4,76.8,52.3,1.76,12.4,3.4,2.5,0.8,111,50,0.3,247,26.2,68.7
4.3,10.8,57.8,46.9,1.33,31,3.7,2.3,1.4,106,53,0.4,292,26.9,64.5
5.3,6.3,52.9,46.5,1.2,-,3.4,2.2,1.2,118,55,0.5,307,28.1,60.9
3.6,3.8,27.8,24,0.99,-,2.4,2.1,0.4,70,37,0.8,14,28.7,56.4
3.5,3,21.7,18.7,0.96,68.3,2.4,2.1,0.3,64,36,0.9,12,29,55
3.1,2.8,24.5,21.7,1.1,69.9,2.4,2.1,0.3,62,33,0.7,327,29.6,52
3.2,3.2,28.4,25.3,1.1,62.3,2.5,2,0.4,61,34,0.8,323,28.9,54.3
2.7,2,25.2,23.2,0.81,53,2.3,2,0.3,58,31,0.5,19,27.6,60.7
2.4,4.5,40.1,35.7,1.19,30,2.6,2,0.5,57,29,0.3,7,26.6,68.6
2.4,1.6,35.7,34.1,1.18,20.4,2.7,2.1,0.5,69,31,0.3,22,26,71.4
2.5,2.9,46.3,43.4,1.42,7.3,2.7,2.2,0.6,67,35,0.2,27,25.5,73.6
2.5,3.9,43.9,40.1,1.12,6.3,2.6,2.2,0.5,62,36,0.3,22,24.7,75.6
2.8,3,37.1,34.1,1.01,8.6,2.5,2.1,0.4,64,33,0.3,21,24.3,76.8
2.7,10.1,47,36.9,1.27,4.1,2.8,2.2,0.6,61,32,0.4,212,23.9,78.2
2.5,17.8,51.6,33.7,1.39,3.4,2.8,2.2,0.6,65,32,0.5,194,23.4,81.3
2.7,13.9,44.6,30.7,1.25,2.7,2.8,2.2,0.5,63,37,0.7,176.4,23.1,82.7
2.2,11,38.1,27.1,1.06,2.4,2.7,2.2,0.4,66,35,0.5,180,22.9,83.8
1.9,6.3,33.1,26.8,1.07,2.4,2.6,2.2,0.4,65,35,0.4,200.3,22.8,84.6
2.4,5.9,33.2,27.3,0.92,2.8,2.7,2.3,0.4,60,38,0.2,178.2,23,83.6
2.1,5.4,32.1,26.7,0.86,2.6,2.8,2.3,0.4,62,35,0.4,337.5,23.1,82.6
1.7,4.8,26,21.2,0.75,3.2,2.6,2.3,0.4,56,36,0.3,336.3,23.1,80.9
1.6,3.4,21.6,18.2,0.73,10.2,2.3,2.1,0.2,43,26,0.3,325.2,23,78.9
2,16.4,37.9,21.5,1.12,5.8,2.5,2.1,0.3,42,24,0.3,291.4,23.3,77.4
1.9,12.5,35.9,23.4,1.05,7.1,2.6,2.2,0.4,44,24,0.5,342.3,23.6,77.1
1.8,12.4,35.6,23.2,0.98,10,2.5,2.2,0.3,52,28,0.7,38.3,24.3,74.5
1.9,12.3,34.7,22.3,0.93,17.5,2.5,2.1,0.3,54,22,0.7,347.4,26.3,65.8
1.9,7,23.7,16.7,0.68,26,2.4,2.1,0.3,40,24,1,12.1,26.6,63.4
1.7,7.7,27.4,19.7,0.88,25.6,2.2,2,0.2,39,19,0.8,0,26.9,61.8
1.9,4.7,22.4,17.7,0.82,27.9,2.2,2,0.2,34,20,0.8,21.3,26.3,63.4
1.4,7.4,31.8,24.4,1.14,23.1,2.5,2,0.5,33,16,0.5,275.9,26.3,66.1
1.9,15.7,47.7,32,1.32,11.9,2.6,2.1,0.5,50,24,0.4,195.7,25.4,76.8
1.7,13.3,47.3,34,1.19,8.1,2.8,2.1,0.7,50,24,0.4,213,25.2,75.5
1.3,4.1,31.5,27.4,0.9,9,2.5,2.1,0.4,43,23,0.4,26.8,24.2,77.1
1.6,9.3,41.8,32.5,1.27,3,2.9,2.1,0.8,42,20,0.4,301.2,24.2,78
1.7,11.4,43.1,31.7,1.2,2.1,2.6,2.2,0.4,42,23,0.4,18.3,23.9,78.8
